"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BRF1",0.0819560051164815,0.383256770050797,0.148,0.12,1
"MED7",0.09243801674243,-0.382989628311769,0.092,0.118,1
"RALA",0.000256644287504222,-0.382926055663205,0.322,0.413,1
"MEGF9",0.147257265227187,0.382857822477244,0.136,0.114,1
"ETHE1",0.133649638829178,0.382708580877304,0.184,0.164,1
"ABCB7",0.534154788747779,0.38186279651875,0.133,0.128,1
"DUSP22",0.0803589194283398,-0.381834922327515,0.086,0.112,1
"ZNF652",0.281733796045513,0.381503098605303,0.103,0.088,1
"MAPKAPK5",0.0669703566616029,0.380354551444878,0.133,0.104,1
"YJU2B",0.132136166974623,0.379972904052571,0.222,0.2,1
"WRNIP1",0.135406689107948,0.379561986744532,0.201,0.18,1
"BLVRB",0.214294835822747,-0.378626488025205,0.095,0.114,1
"MFSD5",0.221801392699721,0.378329462922784,0.148,0.13,1
"AARSD1",0.0108757093036593,-0.377825464686423,0.099,0.142,1
"BROX",0.00388697823384849,-0.377340914844416,0.153,0.214,1
"CENPT",0.251505783575385,0.377221376623642,0.164,0.15,1
"VAV1",0.14120812346865,0.377117096452463,0.21,0.188,1
"CCL4",0.000183619625592552,0.376872610901623,0.452,0.367,1
"CPD",0.0437441219195474,0.376536317229033,0.295,0.269,1
"PSEN1",0.0673550381773,0.376154037210116,0.22,0.192,1
"DUSP18",0.10218702594591,-0.375810667059068,0.127,0.156,1
"DUSP4",0.000586117259728323,-0.375688289204978,0.461,0.541,1
"SPAG1",0.0162711086693344,-0.375139851681162,0.184,0.236,1
"NELFB",0.10813801155447,0.374714699317671,0.119,0.094,1
"PIK3CB",0.00332514042923083,-0.374585017236305,0.129,0.184,1
"ARHGEF3",0.00110749374697629,0.373331389197745,0.341,0.273,1
"BACH1",0.00511670064259894,-0.373246849938256,0.29,0.363,1
"IRAG2",0.00154021795133155,-0.373103641883684,0.37,0.447,1
"TMEM245",0.00095575050879085,-0.372994184221415,0.24,0.325,1
"GLA",0.26236862720967,-0.372774034534328,0.162,0.18,1
"PPP1R18",0.0721584021754697,0.372717339845029,0.27,0.242,1
"RAD1",0.33263408229668,0.372464110725477,0.103,0.09,1
"STT3A",0.408659814264959,0.37235361983414,0.169,0.164,1
"ATG4D",0.192690402879382,0.371929654472085,0.145,0.126,1
"KMT2D",0.0671319286064715,0.37162398933953,0.242,0.214,1
"FYCO1",0.0641571455959895,-0.371567984546722,0.112,0.144,1
"POLE3",0.0560242652407178,0.371254814845082,0.267,0.236,1
"DNAJB12",0.157981456130711,0.371094459502773,0.152,0.13,1
"DMAC2",0.0299029767206067,-0.370875119523616,0.08,0.112,1
"CFAP97",0.191143946249783,0.370748328250987,0.138,0.12,1
"MBTD1",0.357429204410268,0.370440013111124,0.113,0.102,1
"IFNAR1",0.187903192420313,0.370420172293668,0.209,0.192,1
"GLUL",0.0278165613364838,0.370106125885826,0.197,0.156,1
"MRPS33",0.0486622348977914,-0.370088031948808,0.075,0.104,1
"LIN37",0.018496657072432,-0.369688975274448,0.089,0.126,1
"PLEKHG1",0.0763404383739059,-0.369661396443821,0.112,0.142,1
"RUVBL1",0.0035370387409498,-0.369503311304447,0.123,0.178,1
"CTSA",0.00506919094159802,-0.369079754442782,0.123,0.176,1
"METTL15",0.558690090207982,0.369005525587299,0.105,0.1,1
"PMVK",0.0512248515590374,-0.368718496733597,0.087,0.116,1
"ANKRD36C",0.0893683311007241,0.367729944435041,0.195,0.17,1
"MRPL21",0.00201129457883215,-0.367372798023243,0.219,0.291,1
"B4GALT5",0.0282047123999664,-0.36697014836524,0.21,0.259,1
"CCDC88C",0.0351482904537337,0.366520401708401,0.313,0.277,1
"S100PBP",0.00735611042137322,-0.366164600114643,0.18,0.236,1
"SSBP4",0.0145609291530843,0.366071545621034,0.409,0.381,1
"DROSHA",0.00922721783326475,-0.36603920426783,0.09,0.132,1
"MUL1",0.0197040780093666,-0.365743581363573,0.07,0.104,1
"GTF3C4",0.116759243656881,-0.365056162324783,0.091,0.114,1
"ARRDC3",0.0658689149474574,0.364715365245939,0.331,0.305,1
"TMC8",0.0976990687264628,0.364293508046546,0.198,0.172,1
"ABTB3",0.0324542003081218,-0.363901287600159,0.101,0.136,1
"PRELID3B",0.00858360870250932,-0.363280189185905,0.251,0.315,1
"PSTPIP1",0.151489415695625,0.362178320803105,0.198,0.18,1
"WASHC5",0.321733787804085,0.361951753768856,0.142,0.13,1
"NUP50",0.165047952459431,0.361858705734456,0.189,0.17,1
"STRADA",0.359302642659402,0.361727262243155,0.103,0.092,1
"GPATCH4",0.271365549068602,0.361693432444181,0.119,0.104,1
"UBXN2A",0.0619495009296205,0.361395034045532,0.164,0.132,1
"POGZ",0.116716040476552,0.361082042658454,0.215,0.192,1
"MATK",0.00348915817477836,0.361049476897382,0.341,0.285,1
"PLCL2",0.0619721171859693,-0.360556518877898,0.21,0.251,1
"PIGB",0.331987769482511,0.360410798916582,0.115,0.102,1
"UBR3",0.0513068706461794,0.360389521587844,0.244,0.214,1
"HAPSTR1",0.00115537594801146,-0.360383424741499,0.165,0.236,1
"ATG101",0.121924838669346,0.360189533447793,0.18,0.158,1
"BBIP1",0.223194625495109,0.360149567384891,0.131,0.114,1
"POP4",0.155636000040744,0.360127179445823,0.227,0.21,1
"TBP",0.00365518383461282,-0.360057223696975,0.126,0.18,1
"ORC5",0.201343277451261,0.359673373933313,0.122,0.104,1
"TOB1",0.0679611464795662,0.35953165697762,0.263,0.236,1
"ZC3H14",0.431046728641403,0.359321449444611,0.138,0.13,1
"PGAP1",0.00121786106040567,-0.359281353160385,0.192,0.263,1
"C1GALT1",0.0742825726183649,0.358989989416389,0.182,0.152,1
"ITGA5",0.0403969951488796,0.358526543032351,0.328,0.297,1
"NUDCD1",0.146348399638526,-0.358095820988503,0.084,0.106,1
"OTUD6B-AS1",0.133318115213412,0.35805630020998,0.184,0.162,1
"INO80B",0.303304916772452,0.358021652131522,0.127,0.114,1
"AK3",0.165719975693326,0.357721942068698,0.184,0.164,1
"SCAPER",0.248884867525853,0.357479635485764,0.104,0.088,1
"ADAM8",0.00111436882164218,0.357171510111746,0.362,0.285,1
"TSPAN14",0.00764950689406493,0.356818871482559,0.326,0.279,1
"ARHGAP31",0.0673073485213215,0.356575708310438,0.176,0.142,1
"TRAF5",0.15487848360085,-0.356355713841667,0.099,0.12,1
"DDX19B",0.0272379177098251,-0.355884179509798,0.088,0.122,1
"APPBP2",0.192675140636375,0.355879981817426,0.184,0.166,1
"ENSG00000235978",0.072258660429861,-0.355834080884076,0.074,0.1,1
"MXD1",0.0792073577960046,-0.355536994720334,0.116,0.146,1
"METTL14",0.376346126570951,0.354978467404576,0.129,0.118,1
"ASB7",0.133119744449278,-0.354813624894919,0.089,0.112,1
"LSM5",0.000898547820312246,-0.354687257391274,0.211,0.291,1
"APTX",0.108941682250145,0.353963579720845,0.119,0.096,1
"COA8",0.014126499913964,-0.353738860163687,0.16,0.212,1
"BRWD3",0.0222754398272852,-0.353446075243375,0.11,0.15,1
"EPS15L1",0.0914088231212477,0.352866410210846,0.165,0.138,1
"AIMP2",0.0673400785140065,-0.352767057648531,0.074,0.1,1
"ARMC1",0.0320277983323242,0.35271245686131,0.127,0.092,1
"TIA1",0.0619328540878118,0.352675581396776,0.242,0.214,1
"C2CD5",0.366534651652238,0.352219420222894,0.111,0.1,1
"FBXO22",0.0154813457755101,-0.352185582082845,0.09,0.128,1
"NSUN5",0.535968359930708,0.352024155987803,0.105,0.098,1
"KARS1",0.0436344966402846,-0.352007524711591,0.151,0.19,1
"CEP95",0.285131741578291,0.350826561627413,0.191,0.178,1
"NAMPT",0.0023499084480538,-0.350821128268502,0.247,0.323,1
"DIS3",0.393663838323822,0.350683863661207,0.173,0.164,1
"F11R",0.143665946726648,-0.350395090727653,0.098,0.12,1
"MIR142HG",0.0950081445906029,0.350355204771911,0.361,0.347,1
"PRMT3",0.061240360510013,-0.350021551533222,0.092,0.12,1
"BTN3A2",0.00392849182595038,0.349628199552739,0.382,0.329,1
"SOCS3",0.0772562192906478,-0.349591553704852,0.094,0.122,1
"ZUP1",0.00636120143810017,-0.348599815005642,0.108,0.156,1
"HLA-G",0.10146232335796,-0.348498553483284,0.153,0.182,1
"TRAPPC6B",0.157082691780578,0.348378311981332,0.145,0.126,1
"RTCB",0.00221381127631245,-0.348207552944491,0.245,0.327,1
"SIPA1L3",0.405547495760524,0.347879714055577,0.128,0.118,1
"C2CD3",0.00461757081594769,-0.347816386482508,0.12,0.172,1
"ZNF574",0.154721526955254,0.347407522357129,0.139,0.116,1
"UBTF",0.0579961974473303,0.347180475219415,0.308,0.285,1
"ATP6V1B2",0.00259068984433814,-0.346724981606594,0.164,0.228,1
"HEXA",0.190538890763925,0.346608399350702,0.148,0.128,1
"NBPF26",0.421551521055484,0.346558879181383,0.126,0.116,1
"BAIAP2",0.0476885062825294,-0.346548294257521,0.074,0.102,1
"GIMAP1",0.264908608275716,0.346508614148939,0.246,0.236,1
"KLHDC3",0.0895444499190315,0.345928467914777,0.221,0.194,1
"NSD2",0.822890283002863,0.34547643315426,0.099,0.1,1
"ENSG00000261573",0.200623794038897,0.345277707777788,0.164,0.146,1
"STRN4",0.0302814685051848,-0.344955828605253,0.08,0.112,1
"GPCPD1",0.000728123182062434,-0.344200836051754,0.451,0.549,1
"GNPTG",0.206363590407105,0.34370656295195,0.193,0.176,1
"NDUFAF5",0.0560597144239482,-0.343589440310148,0.075,0.102,1
"RABGGTB",0.127157694365997,0.343417207389867,0.241,0.222,1
"NDUFAF7",0.0386075043970097,-0.3426400693505,0.084,0.116,1
"RHOC",0.0158940682224289,0.342599470372337,0.257,0.21,1
"EDEM1",0.0780502641653064,-0.342575171910881,0.077,0.102,1
"C18orf25",0.266072597452537,0.342361163862015,0.15,0.136,1
"FASN",0.0116299610901869,-0.342270830689907,0.109,0.152,1
"SLC38A9",0.545539256136938,0.34177970297756,0.121,0.114,1
"URI1",0.0472098636055461,0.34176692451831,0.327,0.299,1
"ITGAV",0.00161650725072912,-0.341700191598303,0.312,0.397,1
"BAX",0.0325001496141332,0.341587734378848,0.35,0.315,1
"SNHG5",0.0112908251122052,-0.341502321545224,0.297,0.355,1
"RAD9A",0.346594226015235,0.341381000628689,0.104,0.092,1
"PNMA1",0.0139658750629886,-0.340556881531245,0.14,0.188,1
"TESPA1",0.0109376643091605,-0.340213780492315,0.081,0.12,1
"ENSG00000288528",0.0945114155083763,-0.340083669746754,0.13,0.16,1
"FILIP1L",0.0817981093979078,-0.340070118770532,0.19,0.224,1
"GBP1",0.279455843092692,0.340007567584684,0.112,0.096,1
"TBC1D17",0.0848048879199542,-0.339690906877519,0.085,0.11,1
"RNF220",0.00455847423637011,-0.339272194937731,0.227,0.291,1
"TRGC2",0.11049182515473,0.338987499012736,0.211,0.18,1
"P2RY10",0.00119540503056457,-0.338819461732351,0.302,0.389,1
"SAP30L",0.0185976244876502,-0.338629143751747,0.127,0.172,1
"LSM4",0.00333898303333757,-0.338275196685948,0.232,0.301,1
"LINC01934",0.190538635244178,-0.338145879541354,0.111,0.134,1
"CNOT3",0.0500229901791811,-0.338113051279081,0.092,0.122,1
"DEAF1",0.653835671232478,0.337816034761024,0.111,0.106,1
"NANS",0.01218007472848,-0.336545108392783,0.249,0.311,1
"PHF5A",0.0336082721850577,0.336229451605452,0.282,0.251,1
"RHOH",0.000297944699323553,-0.336083434814991,0.691,0.756,1
"HERC5",0.370934526990259,-0.335513052587176,0.127,0.142,1
"TMEM71",0.100048746451264,0.335330247800936,0.147,0.12,1
"GOLGA7",0.0223050394901878,0.335311121345711,0.285,0.244,1
"MARCKSL1",0.000777629535007902,-0.33491933298524,0.516,0.595,1
"CMTM7",0.00221675268316633,-0.334871146928684,0.334,0.421,1
"PELP1",0.0512494651757682,-0.334798278547303,0.166,0.202,1
"TTC7A",0.00710702981395645,-0.334633748015663,0.117,0.166,1
"CCNC",0.47328954465444,0.33449954235871,0.201,0.2,1
"LARP1",0.0389893433445363,-0.334237244082724,0.183,0.224,1
"LARS1",0.15118580988501,-0.333820467771349,0.122,0.146,1
"SNIP1",0.08624926232771,0.333665501511237,0.152,0.124,1
"SMPD1",0.0437017790456892,-0.332619006013902,0.081,0.11,1
"TFDP1",0.00528774258734975,-0.332602522885886,0.112,0.162,1
"SEPTIN6",6.67446333298118e-05,-0.332437027754507,0.437,0.551,1
"LINC02520",0.089807209732366,-0.332431243210489,0.076,0.1,1
"ZBP1",0.120997935339933,0.332271369320775,0.158,0.132,1
"TRAF3",0.000893791593310343,-0.332109506638029,0.285,0.369,1
"TIMM23",0.103844423765224,0.331767519706329,0.193,0.166,1
"B3GLCT",0.10845737788484,0.331687088818612,0.178,0.152,1
"ELAC2",0.226210257288723,0.331580939441506,0.136,0.12,1
"HSPA1B",0.543353780886015,0.331514565020048,0.251,0.251,1
"CYP51A1",0.023356827517847,-0.331507331170191,0.143,0.186,1
"FCF1",0.248519497920795,-0.331426939969361,0.089,0.106,1
"OCIAD2",0.00812141755975648,-0.331168491306247,0.378,0.449,1
"ZNF106",0.00697498302736118,-0.330677165654201,0.184,0.242,1
"ITM2C",0.126711597709034,-0.330432392145788,0.114,0.14,1
"KANSL3",0.343416598134529,0.330277616739638,0.103,0.09,1
"PWP2",0.363318209914289,0.330196968905421,0.14,0.128,1
"PITRM1",0.0293795838951628,-0.330160909104688,0.096,0.132,1
"ZFX",0.23741957715268,0.329945696859174,0.16,0.144,1
"SDAD1",0.129110327330213,0.32960283609576,0.231,0.21,1
"OGDH",0.00213286853840963,-0.329459121309233,0.393,0.481,1
"ZBTB17",0.268681937310813,0.329408132482015,0.118,0.102,1
"CSRNP1",0.0034049269562405,-0.329138809215101,0.396,0.475,1
"WASHC4",0.046412453915937,0.328582449515675,0.283,0.253,1
"SBF1",0.00234779593318942,-0.328438884389744,0.227,0.299,1
"PRCP",0.356005119483469,0.328388220663901,0.144,0.13,1
"IQSEC1",0.157788515306727,0.327720383156268,0.136,0.114,1
"SNRNP40",0.0816852984077264,0.327406539032955,0.212,0.184,1
"LPCAT1",0.088825924759558,0.327323803414662,0.309,0.287,1
"CRLS1",0.00595227854343098,-0.327153010129116,0.098,0.146,1
"MPP7",0.0579070464012253,0.327035807953644,0.281,0.253,1
"TBC1D10B",0.543399450025306,0.326643925073812,0.108,0.102,1
"AHR",0.00169089980156004,-0.326510182365988,0.25,0.329,1
"NOL10",0.169910562645472,0.326109010847445,0.126,0.106,1
"LINC03006",0.0730139239426004,-0.325912259411643,0.076,0.102,1
"PRKD2",0.181870757867476,0.325520676720971,0.13,0.11,1
"WDPCP",0.444820988656747,0.325486206247564,0.116,0.106,1
"CDC123",0.00331379876409257,-0.325199063784829,0.285,0.367,1
"MYO9A",0.0710772811825584,-0.324651788544493,0.132,0.164,1
"PEX26",0.294589649250118,0.324537336644434,0.104,0.09,1
"MRPL49",0.316327977367753,0.324356515182821,0.133,0.12,1
"MSMO1",0.353734480818301,0.324304111074938,0.148,0.136,1
"CMIP",5.4700745603965e-05,0.324276935323148,0.639,0.565,1
"HLTF",0.0306638726285593,-0.324125258210324,0.111,0.148,1
"PHF8",0.29540095867459,0.323635835210694,0.112,0.098,1
"USF1",0.0228719264124155,-0.323405227587193,0.112,0.152,1
"IARS2",0.0127141985298784,-0.323278994345527,0.136,0.184,1
"PHF10",0.0342597437027195,-0.323237293012789,0.114,0.152,1
"ATP6V1C1",0.0389230005251214,-0.323121492055628,0.105,0.14,1
"TENT4B",0.0206695670735372,0.322910338619919,0.292,0.248,1
"LEMD3",0.00349820407601072,-0.322785903759481,0.245,0.323,1
"TTC17",0.0240442640497498,0.322740616893961,0.365,0.325,1
"CIAO1",0.0071950952779079,0.32233199894066,0.339,0.285,1
"TM2D1",0.0171612257203936,-0.322264028409108,0.13,0.176,1
"PDLIM5",0.012917543486199,-0.322015130918083,0.174,0.228,1
"HDAC4",0.227872831164189,0.321691845909111,0.192,0.176,1
"LSM10",0.0680953337380659,0.321595147231262,0.273,0.244,1
"PER1",0.0826916158652645,-0.321493546671284,0.18,0.216,1
"TMEM87B",0.0962995095975482,-0.321390388313659,0.092,0.118,1
"PXK",0.45494965017102,0.321325734971329,0.147,0.138,1
"CHD6",0.260888164096989,0.32127390575324,0.262,0.253,1
"PPT1",0.0999361980149509,0.321111602950747,0.234,0.204,1
"NPHP3",0.0196946339109927,-0.321017296877009,0.088,0.124,1
"SFXN1",0.0373822860489903,-0.320458792930096,0.191,0.236,1
"RGS10",0.00506595354804444,-0.320404586707241,0.284,0.349,1
"RNF187",0.020868466267195,-0.320047052886555,0.172,0.222,1
"PHF21A",0.0542367570040073,0.319882660517955,0.201,0.164,1
"SLC4A1AP",0.170055315235546,0.319851659972928,0.169,0.148,1
"UBE3C",0.103844916200235,0.319754064957675,0.248,0.224,1
"LMNA",0.000761946720641906,-0.319650113540435,0.877,0.904,1
"ALDH9A1",0.405671745266929,0.319523612876893,0.174,0.164,1
"UQCC5",0.017316021355429,-0.319269768306213,0.082,0.118,1
"SSR3",0.000229595554268502,-0.318916999712702,0.353,0.455,1
"CHMP6",0.051392651571614,-0.318898733188454,0.082,0.112,1
"TMEM238",0.00912816237164718,-0.318821640541561,0.189,0.246,1
"BET1",0.0363243966363536,-0.318727908611178,0.108,0.144,1
"LAP3",0.010041019068659,-0.318605055906457,0.297,0.363,1
"MEF2A",0.26845634600993,0.318527700710105,0.195,0.182,1
"SCAI",0.0356284495027102,-0.318307270580928,0.073,0.102,1
"DTD1",0.220422422784372,0.318185677795854,0.16,0.142,1
"SLC38A10",0.634186332861378,0.318064879079043,0.108,0.104,1
"ZDHHC13",0.0174302762826172,-0.318015019951386,0.102,0.142,1
"TET3",0.077136472054531,-0.317901510290173,0.08,0.106,1
"GOLGA3",0.0655466075623336,-0.317612636910791,0.139,0.174,1
"SLCO3A1",0.193285130126962,0.317606436405918,0.289,0.279,1
"CEP192",0.530653221838198,0.317577826749712,0.132,0.126,1
"DIP2B",0.00435944775542413,-0.317207008858927,0.238,0.315,1
"PSMB7",0.00233319566176992,-0.31706201947225,0.298,0.383,1
"GGCX",0.0582512583659577,-0.316445273965024,0.084,0.114,1
"ECH1",0.0128310098724419,0.316208698886283,0.299,0.253,1
"PCYT1A",0.326600712115991,0.315602863129927,0.17,0.156,1
"ETV6",0.0366284076069274,-0.315590490026256,0.199,0.248,1
"NUB1",0.00301510148625926,0.3155371574161,0.323,0.259,1
"ELL",0.345231694951889,0.315151138345904,0.234,0.226,1
"PRDX2",0.0113938689742334,-0.315025292963419,0.147,0.198,1
"PPP1R7",0.34599945905137,0.315019080129647,0.201,0.192,1
"DICER1",0.162640309939201,0.314837326216035,0.237,0.218,1
"HOPX",0.393371128620553,0.314783757167796,0.105,0.094,1
"SEPTIN11",0.0545059870055455,0.314671590893552,0.304,0.273,1
"NTAN1",0.0353616798669908,-0.314667755917809,0.115,0.152,1
"TRIM69",0.0482552284134748,-0.31453670729368,0.082,0.112,1
"PRR5L",0.00101275192304785,0.314492132997403,0.465,0.407,1
"CD59",0.0363443622233823,-0.314293911584407,0.219,0.263,1
"CCDC91",0.0741915906491727,0.314225294819585,0.271,0.242,1
"NCOR2",0.343814957643428,0.314102807056989,0.196,0.182,1
"NBPF19",0.0815819703172774,-0.314096683383419,0.093,0.12,1
"SP2",0.0557590421328593,-0.313953205234333,0.153,0.19,1
"RPF1",0.1355471530496,0.313840220061447,0.159,0.136,1
"ZBTB4",0.24284577676743,0.313324165145267,0.141,0.124,1
"ABCF2",0.0158803466165393,-0.312846907212549,0.188,0.24,1
"LUZP1",0.2103099680581,0.312767537535432,0.146,0.128,1
"PCGF6",0.125473326053835,-0.3126523232386,0.085,0.108,1
"AGPAT4",0.0171640280283204,0.312552421111057,0.357,0.307,1
"CLEC16A",0.0809482408040612,-0.312527430271305,0.128,0.16,1
"DENND5A",0.0137239883741767,-0.312440542621557,0.079,0.116,1
"SLC39A10",0.101108517037808,0.312125631823126,0.171,0.144,1
"IER5L",0.015007268561907,0.311807367805647,0.352,0.295,1
"MEX3C",0.00895122017637769,-0.311770199970053,0.122,0.17,1
"TPI1",0.000130219058657255,-0.311620992862456,0.742,0.832,1
"PRMT9",0.0406735373876047,-0.311454227719049,0.082,0.114,1
"KDM6B",0.000663928006569147,-0.311419628790701,0.497,0.577,1
"CEPT1",0.0436761022252035,-0.311130074821092,0.11,0.146,1
"MCRS1",0.102772405790917,0.310952037699412,0.206,0.174,1
"AKAP10",0.0875053968384217,-0.310841334772937,0.139,0.17,1
"ATRAID",0.261479601682257,0.310821151580055,0.197,0.182,1
"C9orf72",0.286460240848236,-0.310656964505859,0.094,0.11,1
"TMEM120B",0.316852052770208,0.310558756033324,0.105,0.092,1
"AUH",0.296971577270173,0.31054798574554,0.112,0.098,1
"PEX13",0.0517094899849912,-0.310215107372954,0.145,0.184,1
"MYL12A",0.000174395719640823,0.309857546164985,0.698,0.671,1
"DUT",0.0904349273276489,-0.309766126022736,0.158,0.192,1
"TOR1AIP1",0.0135222422055047,-0.309721541023381,0.311,0.373,1
"LRRC59",0.00397130206965467,-0.309626632056317,0.194,0.265,1
"NOA1",0.0600977704784948,-0.309318494444887,0.109,0.14,1
"UBE4A",0.1511345338958,0.309303460601513,0.26,0.248,1
"HSD17B12",0.122626337147577,-0.309136968313356,0.087,0.11,1
"INPP4B",0.109088510494173,-0.308833579499036,0.165,0.198,1
"VPS53",0.172746589931048,0.308658841807474,0.209,0.19,1
"CKLF",0.0906367269033476,0.308192691991919,0.218,0.19,1
"MRPS18A",0.0205453307510559,-0.30813136197332,0.137,0.18,1
"EIF4G3",0.0607137374768413,0.307713729553316,0.262,0.228,1
"ADA2",0.158832774948169,0.307705285542792,0.11,0.09,1
"SEC14L1",0.00571662232329173,-0.307646507351121,0.221,0.289,1
"MSL3",0.00649891283271231,-0.30760919502934,0.208,0.273,1
"ANKRD36B",0.209675521114145,0.30757191285292,0.158,0.138,1
"DTNB",0.153192230736077,-0.307405521656047,0.101,0.124,1
"NDE1",0.0111985841488044,-0.307313844208688,0.12,0.168,1
"SLC39A7",0.417397858037788,0.306873776127242,0.11,0.1,1
"NCK1",0.0708385408914478,0.306843223592033,0.334,0.319,1
"CSK",0.0658495355399958,0.306643092183958,0.267,0.24,1
"ZNF236",0.0455847915017469,-0.306544269556812,0.113,0.15,1
"MRPS11",0.0229947511470921,-0.306425522552192,0.103,0.142,1
"PEX19",0.0492827207134092,-0.306174114951371,0.098,0.13,1
"EIF4E",0.00459061085677197,-0.306171123930297,0.362,0.443,1
"TOR2A",0.453366653597663,0.305926933425051,0.104,0.094,1
"FAM168B",0.00572007932642543,-0.305687721995449,0.141,0.196,1
"RFXANK",0.0318136257213969,-0.305434083383875,0.081,0.114,1
"ALKBH7",0.00690806622528254,-0.305328001399481,0.232,0.293,1
"YJU2",0.143945437045673,-0.30530993330934,0.088,0.11,1
"PTPA",0.716451819030392,0.304996781757958,0.105,0.102,1
"LSM6",0.0826066297403191,-0.304902417756266,0.142,0.176,1
"GNL2",0.0150757321990133,-0.304901370895167,0.181,0.234,1
"RPIA",0.0128103240332077,-0.304691353976716,0.108,0.152,1
"TANGO6",0.0901603459563194,-0.304458695873945,0.082,0.108,1
"ACSL3",0.357066938523156,0.304261149073091,0.202,0.192,1
