"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cluster","direction"
3.07868131113733e-20,-1.34626378293448,0.164,0.272,5.7885366012004e-16,"HES4","Classical monocyte","down"
3.21109920340658e-08,-1.4425498897974,0.168,0.22,0.000603750872224506,"NKG7","Classical monocyte","down"
2.21855358568051e-16,-1.44562917346961,0.046,0.128,4.1713244517965e-12,"SNHG17","Classical monocyte","down"
1.35064336008449e-16,-1.47926283522025,0.065,0.148,2.53947964563085e-12,"IFI44L","Classical monocyte","down"
1.1836934854122e-17,-1.50576473306169,0.094,0.197,2.22558049127202e-13,"ADCY3","Classical monocyte","down"
2.50881017647256e-62,-1.64476089788345,0.28,0.532,4.71706489380371e-58,"APOBEC3A","Classical monocyte","down"
1.01822713465645e-102,-1.87448626978717,0.461,0.676,1.91447065858107e-98,"IFITM3","Classical monocyte","down"
3.37434112641612e-30,-1.98123143263543,0.084,0.213,6.3444361858876e-26,"IFITM1","Classical monocyte","down"
6.47109013751702e-15,-1.99479473152914,0.059,0.139,1.21669436765595e-10,"CCL3L3","Classical monocyte","down"
1.04092812898238e-13,-2.0575981719338,0.05,0.108,1.95715306811267e-09,"H1-0","Classical monocyte","down"
6.73363481398353e-39,-2.10306799207184,0.064,0.214,1.26605801772518e-34,"RGPD2","Classical monocyte","down"
0,-2.3833632785985,0.811,0.996,0,"RPS26","Classical monocyte","down"
2.69410727075458e-147,-2.74103190081133,0.276,0.61,5.06546049047275e-143,"ENSG00000289901","Classical monocyte","down"
6.4050456194921e-37,-3.21956413355254,0.015,0.116,1.2042766773769e-32,"ANK2","Classical monocyte","down"
6.36484140011064e-21,6.6505973894147,0.117,0,1.1967174800488e-16,"TGM3","Inflammatory monocyte","up"
1.94042122961982e-19,6.27642752536667,0.109,0,3.64837999593119e-15,"ENSG00000289474","Inflammatory monocyte","up"
7.6659640347113e-31,4.54240034440723,0.234,0.016,1.44135455780642e-26,"LPAR3","Inflammatory monocyte","up"
7.20803230305454e-52,3.9533529218246,0.411,0.041,1.35525423362032e-47,"AHRR","Inflammatory monocyte","up"
9.74814224540755e-14,3.87230546706646,0.117,0.011,1.83284570498153e-09,"ZNF395","Inflammatory monocyte","up"
3.72555508535094e-39,3.723622717668,0.334,0.036,7.00478867147684e-35,"CES1","Inflammatory monocyte","up"
8.7055250721362e-20,3.25677112783139,0.191,0.023,1.63681282406305e-15,"NRG1","Inflammatory monocyte","up"
6.35777003637476e-16,3.16823722957519,0.157,0.02,1.19538792223918e-11,"LINC00937","Inflammatory monocyte","up"
5.82378049048261e-55,2.96635036141204,0.615,0.164,1.09498720782054e-50,"SERPINB2","Inflammatory monocyte","up"
4.34638721272167e-38,2.77692151435565,0.491,0.147,8.17207723735928e-34,"CYP1B1","Inflammatory monocyte","up"
3.58883556533518e-15,2.66685498107325,0.179,0.032,6.7477286299432e-11,"CYP1B1-AS1","Inflammatory monocyte","up"
3.18243276881984e-13,2.62971629406574,0.145,0.022,5.98361009193506e-09,"TMTC1","Inflammatory monocyte","up"
2.51145665774976e-33,2.49467729148556,0.411,0.092,4.72204080790109e-29,"THBD","Inflammatory monocyte","up"
6.72441420408063e-12,2.47197235493543,0.177,0.043,1.26432435865124e-07,"VGF","Inflammatory monocyte","up"
2.53069615930996e-15,2.39445929287854,0.2,0.041,4.75821491873459e-11,"ENSG00000259345","Inflammatory monocyte","up"
2.36205237406042e-12,2.28179161048183,0.2,0.054,4.4411308737084e-08,"BMP6","Inflammatory monocyte","up"
9.04569661558034e-14,2.23821766263929,0.183,0.038,1.70077187766142e-09,"ENSG00000226644","Inflammatory monocyte","up"
3.65809080731153e-24,2.21783579016913,0.415,0.146,6.87794233590714e-20,"CXCL1","Inflammatory monocyte","up"
1.79464501682979e-09,2.15262390470371,0.177,0.061,3.37429156064338e-05,"TUBB2A","Inflammatory monocyte","up"
9.8153318746466e-16,1.99114779923118,0.274,0.085,1.84547869907105e-11,"PCID2","Inflammatory monocyte","up"
3.63356089792118e-08,1.97262498409849,0.162,0.065,0.00068318212002714,"MXI1","Inflammatory monocyte","up"
4.44461174650452e-12,1.95797070486349,0.213,0.065,8.35675900577779e-08,"SIGLEC5","Inflammatory monocyte","up"
3.70970751981807e-08,1.92156549413975,0.149,0.045,0.000697499207876194,"FSIP1","Inflammatory monocyte","up"
9.96168760257571e-08,1.87676400416928,0.117,0.029,0.00187299650303629,"NT5E","Inflammatory monocyte","up"
3.32062506216896e-22,1.77894068994593,0.494,0.225,6.24343924189007e-18,"THBS1","Inflammatory monocyte","up"
4.14473103351233e-08,1.74843947994923,0.134,0.036,0.000779292328920988,"JUP","Inflammatory monocyte","up"
4.50566533178765e-09,1.73228628774874,0.191,0.067,8.47155195682714e-05,"RGS17","Inflammatory monocyte","up"
1.04579977056151e-08,1.71811027268468,0.155,0.045,0.000196631272860976,"THBS1-IT1","Inflammatory monocyte","up"
1.12501420619049e-12,1.71677163077363,0.281,0.104,2.11525171047936e-08,"ENSG00000284685","Inflammatory monocyte","up"
1.0821415784599e-06,1.69437412603144,0.157,0.061,0.0203464259582029,"ENSG00000260805","Inflammatory monocyte","up"
2.05733195473175e-10,1.65934751772693,0.345,0.169,3.86819554128664e-06,"HSPE1","Inflammatory monocyte","up"
2.57250500849149e-06,1.65516624765992,0.166,0.072,0.0483682391696569,"AMN1","Inflammatory monocyte","up"
9.58434386664403e-07,1.64368209927148,0.111,0.031,0.0180204833380641,"FAM157C","Inflammatory monocyte","up"
1.31100812287798e-11,1.62359469164072,0.321,0.158,2.46495747263517e-07,"NEDD4L","Inflammatory monocyte","up"
4.94640490497253e-20,1.62207505352622,0.506,0.245,9.30023050232935e-16,"TNFSF14","Inflammatory monocyte","up"
3.71536948364085e-47,1.61139727572888,0.843,0.487,6.98563770314152e-43,"MMP19","Inflammatory monocyte","up"
6.9482284364591e-19,1.59084146138045,0.472,0.219,1.30640591062304e-14,"CHSY1","Inflammatory monocyte","up"
3.58796044292553e-28,1.57224422924927,0.604,0.345,6.74608322478858e-24,"CUL4A","Inflammatory monocyte","up"
4.87286204231741e-15,1.53362827222277,0.396,0.191,9.16195521196519e-11,"ENSG00000291188","Inflammatory monocyte","up"
1.0988917404167e-16,1.5111915919339,0.689,0.5,2.06613625033148e-12,"CCL7","Inflammatory monocyte","up"
3.07183593124552e-08,1.49149903773384,0.291,0.173,0.000577566591792782,"NGLY1","Inflammatory monocyte","up"
7.4132530342443e-07,1.48074206237326,0.164,0.061,0.0139383983549861,"IL16","Inflammatory monocyte","up"
4.97748684699012e-09,1.45374449237042,0.228,0.09,9.35867076971082e-05,"PTK2","Inflammatory monocyte","up"
1.07891660554139e-06,1.44048793591915,0.274,0.149,0.0202857900173892,"HSPH1","Inflammatory monocyte","up"
7.46109674632234e-10,1.40168870087593,0.255,0.103,1.40283541024353e-05,"GPRC5A","Inflammatory monocyte","up"
4.61172396941362e-10,1.39749647620913,0.33,0.191,8.67096340729149e-06,"TIPARP","Inflammatory monocyte","up"
5.73907182995296e-28,1.39578665669711,0.709,0.424,1.07906028546776e-23,"CD93","Inflammatory monocyte","up"
8.76105204617469e-25,1.37598296323379,0.721,0.468,1.64725300572177e-20,"GPAT3","Inflammatory monocyte","up"
1.76501396215095e-07,1.35740860290701,0.126,0.038,0.00331857925163621,"LINC01220","Inflammatory monocyte","up"
4.15222577576085e-13,1.34355244277397,0.385,0.182,7.80701490358555e-09,"LTA4H","Inflammatory monocyte","up"
5.45380403712562e-11,1.33377270700694,0.291,0.121,1.02542423506036e-06,"NCF4","Inflammatory monocyte","up"
6.24594044441602e-18,1.31785029415893,0.517,0.264,1.1743617223591e-13,"KCNJ15","Inflammatory monocyte","up"
1.61904523535413e-06,1.28767001850334,0.209,0.095,0.0304412885151283,"IL1RL2","Inflammatory monocyte","up"
6.54728983655691e-10,1.28032459990642,0.336,0.178,1.23102143506943e-05,"TFPI","Inflammatory monocyte","up"
3.22832402682421e-12,1.23493404244007,0.443,0.248,6.06989483523488e-08,"SH3D21","Inflammatory monocyte","up"
2.29449298327078e-07,1.22087148595591,0.247,0.117,0.00431410570714572,"FAM83G","Inflammatory monocyte","up"
1.33118220576768e-09,1.21884616375804,0.372,0.205,2.50288878328439e-05,"STIP1","Inflammatory monocyte","up"
8.04479092274328e-07,1.19304384165768,0.277,0.176,0.0151258158929419,"ENSG00000291174","Inflammatory monocyte","up"
3.14491142071337e-15,1.18684837516093,0.523,0.286,5.91306245322529e-11,"FGFR1","Inflammatory monocyte","up"
2.82736696267333e-12,1.18320563461465,0.523,0.379,5.31601536321839e-08,"ZNF804A","Inflammatory monocyte","up"
9.0950632551202e-22,1.1550325363996,0.811,0.642,1.7100537932277e-17,"HSP90AB1","Inflammatory monocyte","up"
2.7160758286129e-39,1.13994945717163,0.94,0.743,5.10676577295798e-35,"S100A12","Inflammatory monocyte","up"
5.28046549052346e-36,1.13408946109032,0.896,0.685,9.92833121528221e-32,"MBP","Inflammatory monocyte","up"
4.27744424186395e-11,1.12690485702026,0.398,0.23,8.0424506635526e-07,"ZMIZ1-AS1","Inflammatory monocyte","up"
7.54342914404251e-28,1.11870910403855,0.847,0.664,1.41831554766287e-23,"HLA-DQB1","Inflammatory monocyte","up"
2.03457077472289e-10,1.10328781748134,0.436,0.264,3.82539997063399e-06,"PLD3","Inflammatory monocyte","up"
8.5685696453161e-09,1.10099631947437,0.296,0.14,0.000161106246471233,"DGKA","Inflammatory monocyte","up"
1.17935302775273e-11,1.09628851427727,0.545,0.34,2.21741956278068e-07,"PPARG","Inflammatory monocyte","up"
1.00887085015694e-13,1.08362715951983,0.602,0.39,1.89687897246507e-09,"SERTAD2","Inflammatory monocyte","up"
3.86107582025437e-16,1.06526421844589,0.647,0.432,7.25959475724226e-12,"PRKCB","Inflammatory monocyte","up"
9.28954422774625e-14,1.06187360983512,0.551,0.342,1.74662010570085e-09,"ENSG00000234261","Inflammatory monocyte","up"
5.02504469985145e-20,1.06012899294582,0.896,0.782,9.44808904466069e-16,"INSIG1","Inflammatory monocyte","up"
2.28308161024475e-15,1.05785343979283,0.655,0.437,4.29265004358218e-11,"SLC44A1","Inflammatory monocyte","up"
8.17819543431927e-16,1.05315308791004,0.623,0.396,1.53766430556071e-11,"LRMDA","Inflammatory monocyte","up"
2.85577159840808e-08,1.04027476418868,0.43,0.288,0.000536942175932687,"RASAL2","Inflammatory monocyte","up"
3.41847623618177e-10,1.03793574090894,0.385,0.201,6.42741901926897e-06,"MGST1","Inflammatory monocyte","up"
1.23265506662104e-07,1.03076053527077,0.289,0.146,0.00231763805626087,"LDLR","Inflammatory monocyte","up"
9.08900642052693e-19,1.01226507191712,0.704,0.529,1.70891498718747e-14,"ETS2","Inflammatory monocyte","up"
2.45140783835623e-07,1.00952631795473,0.394,0.259,0.00460913701767739,"OAT","Inflammatory monocyte","up"
4.25868569089496e-08,1.00843253762879,0.417,0.273,0.00080071808360207,"DUSP16","Inflammatory monocyte","up"
5.88979497924883e-07,1.00522750110691,0.279,0.144,0.0110739925199836,"ENSG00000283118","Inflammatory monocyte","up"
2.3017901047434e-07,1.0036785631592,0.419,0.281,0.00432782575493853,"ALAS1","Inflammatory monocyte","up"
1.23298199983304e-09,0.990934425527216,0.447,0.27,2.31825275608608e-05,"CDCP1","Inflammatory monocyte","up"
3.96012462436187e-24,0.98918271639597,0.815,0.631,7.44582631872518e-20,"CD52","Inflammatory monocyte","up"
1.08498341265816e-11,0.987495310351517,0.53,0.342,2.03998581247988e-07,"TUBA1B","Inflammatory monocyte","up"
1.41172342359224e-06,0.985782914189955,0.249,0.124,0.0265432238103813,"ENTPD7","Inflammatory monocyte","up"
1.95787878409881e-09,0.974908227999231,0.347,0.174,3.68120368986257e-05,"FGFRL1","Inflammatory monocyte","up"
5.40901342719536e-10,0.966440052707256,0.436,0.248,1.01700270458127e-05,"SEMA4D","Inflammatory monocyte","up"
5.47163939513044e-11,0.964374753404268,0.509,0.309,1.02877763907243e-06,"NFIL3","Inflammatory monocyte","up"
3.71893191058931e-07,0.964273013612962,0.417,0.273,0.00699233577829003,"CRADD","Inflammatory monocyte","up"
5.15370056051335e-12,0.951004833916896,0.613,0.43,9.68998779387721e-08,"C1orf122","Inflammatory monocyte","up"
6.41276455369563e-07,0.950221783066969,0.257,0.128,0.0120572799138585,"ENSG00000274021","Inflammatory monocyte","up"
2.94997583793852e-07,0.94783037919885,0.383,0.288,0.00554654457049201,"MOB3B","Inflammatory monocyte","up"
1.03692578901674e-20,0.947256054780247,0.76,0.513,1.94962786850928e-16,"CCT5","Inflammatory monocyte","up"
5.5895716072674e-07,0.931539258691702,0.296,0.156,0.0105095125359842,"CAPN15","Inflammatory monocyte","up"
1.57751504625695e-11,0.929685640570244,0.862,0.775,2.96604378997232e-07,"VCAN","Inflammatory monocyte","up"
3.06993580036174e-07,0.929614353689725,0.347,0.198,0.00577209329184014,"KMT2E-AS1","Inflammatory monocyte","up"
4.62987540495567e-17,0.916672970767533,0.949,0.872,8.70509173639766e-13,"HSP90AA1","Inflammatory monocyte","up"
7.67321275395576e-07,0.908751918902546,0.368,0.227,0.0144271746199876,"ENSG00000254420","Inflammatory monocyte","up"
1.76563130374803e-15,0.906682157430523,0.764,0.604,3.31973997730704e-11,"CHST15","Inflammatory monocyte","up"
4.74699339271176e-10,0.898239504428292,0.509,0.34,8.92529697697665e-06,"NFKBID","Inflammatory monocyte","up"
6.42993890555823e-08,0.893310542207955,0.426,0.272,0.00120895711302306,"TRMT6","Inflammatory monocyte","up"
3.11340903327594e-08,0.888305790536654,0.419,0.254,0.000585383166436543,"SPSB1","Inflammatory monocyte","up"
5.08976897696406e-16,0.885313275256165,0.713,0.473,9.56978363048783e-12,"CXCL3","Inflammatory monocyte","up"
1.26089609085804e-07,0.884993627218444,0.4,0.243,0.00237073683003128,"NUTM2A-AS1","Inflammatory monocyte","up"
2.33522021137837e-07,0.871604314482972,0.4,0.266,0.00439068104143361,"TMEM38B","Inflammatory monocyte","up"
2.39445406229884e-09,0.855700070872057,0.549,0.371,4.50205252793428e-05,"KAT2B","Inflammatory monocyte","up"
1.47110985704053e-06,0.847453129607788,0.281,0.149,0.027659807532076,"CRLF2","Inflammatory monocyte","up"
1.30925181177511e-08,0.841476847511027,0.591,0.466,0.000246165525649955,"ENSG00000274213","Inflammatory monocyte","up"
5.52032132659946e-13,0.838359988771417,0.677,0.487,1.03793081582723e-08,"DENND1B","Inflammatory monocyte","up"
1.8408216123766e-11,0.838033937870271,0.726,0.64,3.46111279559049e-07,"HPCAL1","Inflammatory monocyte","up"
1.92376978836512e-07,0.830933632111521,0.481,0.392,0.0036170719560841,"SULF2","Inflammatory monocyte","up"
1.69815189572922e-18,0.825215555553672,0.836,0.696,3.19286519435007e-14,"FCAR","Inflammatory monocyte","up"
4.17414713741773e-08,0.817960964867411,0.504,0.342,0.000784823144777281,"ENSG00000288755","Inflammatory monocyte","up"
3.88017475372679e-07,0.812306053891448,0.402,0.246,0.00729550457195712,"SFXN3","Inflammatory monocyte","up"
6.54721149456119e-08,0.798741656471801,0.513,0.358,0.00123100670520739,"ENSG00000257764","Inflammatory monocyte","up"
6.23543714113979e-25,0.796006606425947,1,0.998,1.1723868912771e-20,"S100A9","Inflammatory monocyte","up"
1.12507696858281e-07,0.793806403355423,0.553,0.403,0.00211536971632939,"GPR183","Inflammatory monocyte","up"
6.54642486153327e-12,0.759718048653339,0.902,0.844,1.23085880246549e-07,"CXCL8","Inflammatory monocyte","up"
1.31819435280537e-06,0.757263961202866,0.626,0.511,0.0247846902214465,"CD109","Inflammatory monocyte","up"
1.51714915110534e-13,0.755764967791053,0.796,0.644,2.85254383390826e-09,"TMEM273","Inflammatory monocyte","up"
3.71824109825173e-17,0.753856052478208,0.906,0.759,6.99103691293289e-13,"MIR4435-2HG","Inflammatory monocyte","up"
8.57711651521838e-18,0.74874683219775,0.913,0.863,1.61266944719136e-13,"BASP1","Inflammatory monocyte","up"
7.4202289754203e-07,0.738310635479025,0.547,0.408,0.0139515145195852,"VPS13D","Inflammatory monocyte","up"
1.49351688798961e-19,0.695867377921525,0.881,0.745,2.80811045279807e-15,"OXSR1","Inflammatory monocyte","up"
1.771158859227e-12,0.688668048691613,0.898,0.829,3.3301328871186e-08,"TRPS1","Inflammatory monocyte","up"
4.7327078876097e-11,0.686269547556027,0.674,0.471,8.89843737028375e-07,"RPTOR","Inflammatory monocyte","up"
7.96603262603154e-13,0.677329959070852,0.994,0.955,1.49777345434645e-08,"S100A8","Inflammatory monocyte","up"
7.99236403702016e-10,0.673130595465704,0.772,0.692,1.50272428624053e-05,"SP3","Inflammatory monocyte","up"
4.21344060184473e-14,0.669421984185068,0.849,0.7,7.92211101958847e-10,"IL6R","Inflammatory monocyte","up"
2.69950673033688e-16,0.66804896748973,0.962,0.942,5.07561255437939e-12,"JARID2","Inflammatory monocyte","up"
1.36782022802077e-07,0.657899222918565,0.481,0.309,0.00257177559272466,"CDA","Inflammatory monocyte","up"
4.46996608565538e-08,0.645756894926332,0.617,0.464,0.000840443023424925,"EIF4B","Inflammatory monocyte","up"
2.26486802534109e-08,0.640716185859457,0.606,0.433,0.000425840486124631,"ICAM3","Inflammatory monocyte","up"
2.30633787936923e-06,0.637534299821644,0.628,0.525,0.0433637648079002,"TUBB4B","Inflammatory monocyte","up"
2.18156336256829e-08,0.618880376217897,0.609,0.441,0.000410177543430091,"ILF3","Inflammatory monocyte","up"
7.56248376637259e-11,0.616255934532945,0.847,0.694,1.42189819775337e-06,"ASPH","Inflammatory monocyte","up"
1.15466670618731e-07,0.610217300156662,0.847,0.766,0.00217100434097338,"CYTOR","Inflammatory monocyte","up"
8.84087571559191e-12,0.608540442553922,0.851,0.73,1.66226145204559e-07,"CD164","Inflammatory monocyte","up"
1.5834522674679e-06,0.599628474300285,0.626,0.495,0.0297720695329315,"ATP6V1A","Inflammatory monocyte","up"
6.70908117420041e-09,0.598553393428973,0.823,0.743,0.000126144144237316,"CXCL2","Inflammatory monocyte","up"
2.61318193697083e-07,0.598316012490575,0.57,0.405,0.00491330467789256,"UBAC2","Inflammatory monocyte","up"
3.69856056378413e-12,0.596347261820502,0.809,0.689,6.95403357202692e-08,"VAPA","Inflammatory monocyte","up"
2.98749366535405e-14,0.59508090111055,0.887,0.755,5.61708558959869e-10,"EMP1","Inflammatory monocyte","up"
1.69360157860865e-27,0.593337126760024,0.983,0.942,3.18430968809999e-23,"ATP13A3","Inflammatory monocyte","up"
2.60680008328245e-12,0.592787113120278,0.955,0.932,4.90130551658767e-08,"ARHGAP26","Inflammatory monocyte","up"
8.73829211629764e-12,0.592512812789637,0.87,0.761,1.64297368370628e-07,"HIPK2","Inflammatory monocyte","up"
1.38154578271057e-13,0.591539269835159,0.894,0.797,2.59758238065242e-09,"OGDH","Inflammatory monocyte","up"
3.11016856800081e-09,0.58693958693548,0.862,0.779,5.84773894155513e-05,"JUND","Inflammatory monocyte","up"
1.50080055381059e-06,0.582781598961816,0.634,0.482,0.0282180520127466,"TUBA1C","Inflammatory monocyte","up"
2.27748555895082e-08,0.56993455011707,0.685,0.554,0.000428212834793934,"EIF3L","Inflammatory monocyte","up"
8.671973490542e-19,0.568419245458039,0.979,0.953,1.63050445569171e-14,"LMNA","Inflammatory monocyte","up"
1.37908139432337e-09,0.568383555823667,0.83,0.766,2.59294883760681e-05,"DUSP6","Inflammatory monocyte","up"
4.97544349582411e-07,0.567398968275554,0.683,0.534,0.00935482886084849,"ZFR","Inflammatory monocyte","up"
2.70478654463233e-11,0.552604496881969,0.847,0.759,5.08553966121771e-07,"SEC62","Inflammatory monocyte","up"
2.89729272509101e-12,0.537395402718952,0.913,0.815,5.44748978171611e-08,"RABGEF1","Inflammatory monocyte","up"
4.9269060589724e-07,0.534441065465368,0.67,0.525,0.00926356877207991,"EIF3I","Inflammatory monocyte","up"
2.24071860856347e-14,0.530422458524947,0.947,0.883,4.21299912782104e-10,"BZW1","Inflammatory monocyte","up"
1.24023849481057e-08,0.529538590720717,0.853,0.809,0.000233189641794283,"AHR","Inflammatory monocyte","up"
2.97464467468021e-68,0.522010659096128,1,1,5.59292691733374e-64,"TPT1","Inflammatory monocyte","up"
2.00104628671253e-17,0.516996607495144,0.957,0.912,3.7623672282769e-13,"EEF1G","Inflammatory monocyte","up"
1.06604403334253e-33,0.511195771655636,1,1,2.00437599149063e-29,"RPS14","Inflammatory monocyte","up"
9.83017751557176e-27,0.502779066712814,0.989,0.98,1.8482699764778e-22,"GSTO1","Inflammatory monocyte","up"
1.01386080119839e-08,0.497974533773403,0.887,0.795,0.000190626107841322,"RIOK3","Inflammatory monocyte","up"
5.48933991961755e-08,0.497053353000676,0.702,0.534,0.00103210569168649,"SDF4","Inflammatory monocyte","up"
2.59415230941904e-06,0.494042026857645,0.762,0.642,0.0487752517216968,"IL1R1","Inflammatory monocyte","up"
2.42207192498657e-09,0.48872190505553,0.898,0.862,4.55397963335974e-05,"ASAP1","Inflammatory monocyte","up"
2.56975441839822e-14,0.486610119829001,0.964,0.928,4.83165225747233e-10,"RPL5","Inflammatory monocyte","up"
8.63002627364469e-10,0.485589731245866,0.887,0.79,1.62261753997067e-05,"NCF2","Inflammatory monocyte","up"
9.95784874170794e-08,0.481579743082908,0.753,0.599,0.00187227472041593,"ENSG00000291156","Inflammatory monocyte","up"
5.53880584856048e-07,0.478845161351156,0.804,0.662,0.0104140627564634,"BNIP3L","Inflammatory monocyte","up"
1.05038497328732e-07,0.478088174020353,0.783,0.655,0.00197493382677483,"TMED5","Inflammatory monocyte","up"
1.69098443465715e-08,0.472695554987058,0.766,0.599,0.000317938893404238,"IGF2R","Inflammatory monocyte","up"
1.139113401642e-08,0.471816587729093,0.896,0.831,0.000214176101776729,"STK10","Inflammatory monocyte","up"
3.27943396490848e-25,0.467773312263414,1,0.998,6.16599174082093e-21,"RPS3A","Inflammatory monocyte","up"
2.80914605564478e-09,0.457741094478384,0.866,0.779,5.28175641382332e-05,"CDC37","Inflammatory monocyte","up"
3.22000665323027e-07,0.45357438967311,0.828,0.725,0.00605425650940356,"RHEB","Inflammatory monocyte","up"
2.61723277077344e-10,0.445022513358407,0.97,0.93,4.92092105560822e-06,"PNP","Inflammatory monocyte","up"
1.20699778319459e-08,0.444281472730487,0.913,0.827,0.000226939723196248,"TOP1","Inflammatory monocyte","up"
1.17099034402365e-06,0.444253545188895,0.802,0.755,0.0220169604483326,"CALM2","Inflammatory monocyte","up"
1.20706817774028e-07,0.44266075010512,0.806,0.734,0.00226952958778728,"SSR2","Inflammatory monocyte","up"
1.86907092775891e-08,0.430174260191247,0.928,0.842,0.000351422715837231,"ITGA5","Inflammatory monocyte","up"
2.61790746224388e-06,0.426320204664752,0.791,0.687,0.0492218961051095,"MAPK1","Inflammatory monocyte","up"
1.40167666711984e-15,0.425986804196143,0.996,0.971,2.63543246951872e-11,"RPL3","Inflammatory monocyte","up"
2.12239990550985e-20,0.421753791767617,0.998,0.995,3.99053630233962e-16,"MT-ND3","Inflammatory monocyte","up"
3.8583524514713e-10,0.418537792648142,0.994,0.982,7.25447427925633e-06,"TNFRSF1B","Inflammatory monocyte","up"
1.60361494980963e-06,0.414979501194224,0.891,0.831,0.0301511682863206,"EIF5","Inflammatory monocyte","up"
6.96265036026724e-19,0.410914165883828,0.996,0.998,1.30911752073745e-14,"ZEB2","Inflammatory monocyte","up"
1.30904355681672e-11,0.410660355926956,0.96,0.928,2.4612636955268e-07,"EEF2","Inflammatory monocyte","up"
3.31093429181112e-07,0.401737830839485,0.921,0.844,0.00622521865546327,"SP100","Inflammatory monocyte","up"
1.2704753958159e-12,0.397941876135723,0.94,0.908,2.38874783921306e-08,"MT-ND5","Inflammatory monocyte","up"
6.27720311594625e-19,0.39539196720321,0.991,0.989,1.18023972986021e-14,"RBFOX2","Inflammatory monocyte","up"
8.05679639944294e-07,0.393908225169043,0.889,0.799,0.0151483885902326,"SEMA6B","Inflammatory monocyte","up"
2.53109819307962e-07,0.393720961527877,0.909,0.853,0.0047589708226283,"FOSL2","Inflammatory monocyte","up"
1.91877704275483e-08,0.393339231539138,0.909,0.885,0.000360768459578763,"EEF1B2","Inflammatory monocyte","up"
2.40906654230216e-07,0.393242726503339,0.926,0.883,0.00452952691283652,"ANTXR2","Inflammatory monocyte","up"
5.72918967978789e-19,0.390897307631504,1,1,1.07720224359372e-14,"MT-CO2","Inflammatory monocyte","up"
1.14497879852939e-11,0.390662422586024,0.977,0.946,2.15278913699496e-07,"RPS5","Inflammatory monocyte","up"
4.53908832483565e-09,0.380547104333614,0.964,0.905,8.53439386835598e-05,"MYADM","Inflammatory monocyte","up"
5.40242278751687e-10,0.378514673704645,0.949,0.894,1.01576353250892e-05,"CORO1C","Inflammatory monocyte","up"
2.44959657947188e-15,0.373642588054127,0.998,0.996,4.60573148872303e-11,"RPS6","Inflammatory monocyte","up"
3.64718832857844e-10,0.372850027641067,0.994,0.98,6.85744349539319e-06,"MYO9B","Inflammatory monocyte","up"
2.8010238945295e-11,0.370451642054274,0.962,0.937,5.26648512649436e-07,"RPL4","Inflammatory monocyte","up"
1.01348569296479e-10,0.360340545720948,0.981,0.951,1.90555579991241e-06,"LRRFIP1","Inflammatory monocyte","up"
2.41346662698186e-22,0.353306112306025,1,1,4.53779995205129e-18,"MT-CO1","Inflammatory monocyte","up"
8.69815690239469e-07,0.352782024412522,0.881,0.802,0.0163542746078825,"RBM3","Inflammatory monocyte","up"
1.16199039323182e-07,0.347213570768852,0.964,0.912,0.00218477433735448,"AHNAK","Inflammatory monocyte","up"
9.36749229988072e-18,0.344989564093217,1,1,1.76127590222357e-13,"RPLP1","Inflammatory monocyte","up"
1.54976774782602e-10,0.344080426530677,0.994,0.989,2.91387331946249e-06,"RPS4X","Inflammatory monocyte","up"
4.074356734602e-12,0.341793596563817,0.998,0.996,7.66060553239868e-08,"RPS3","Inflammatory monocyte","up"
5.42341813104238e-07,0.341329413279477,0.894,0.842,0.0101971107699859,"MT-ND4L","Inflammatory monocyte","up"
5.55843087145079e-11,0.333811967061152,0.983,0.959,1.04509617245018e-06,"ITGB1","Inflammatory monocyte","up"
1.32932230177308e-10,0.331686490914518,0.987,0.969,2.49939179179375e-06,"RAB7A","Inflammatory monocyte","up"
1.92231660451718e-07,0.323679013117178,0.974,0.948,0.00361433967981321,"MCL1","Inflammatory monocyte","up"
1.62484920400075e-06,0.31350311033237,0.97,0.964,0.030550414733622,"ANPEP","Inflammatory monocyte","up"
2.61196617339735e-14,0.313206548298769,0.998,0.996,4.9110187992217e-10,"MT-ND4","Inflammatory monocyte","up"
8.86360514417441e-12,0.29894717096071,1,1,1.66653503920767e-07,"GAPDH","Inflammatory monocyte","up"
1.29949790536553e-06,0.298550162301337,0.974,0.973,0.0244331596166827,"ALDOA","Inflammatory monocyte","up"
3.49031269121211e-08,0.297827115312911,0.989,0.98,0.0006562485922017,"PIK3R5","Inflammatory monocyte","up"
7.51259051738279e-12,0.297394022901467,1,1,1.41251726907831e-07,"EEF1A1","Inflammatory monocyte","up"
3.97901011838405e-07,0.29558559130081,0.991,0.977,0.00748133482458568,"RACK1","Inflammatory monocyte","up"
1.51721080552627e-09,0.295101072704309,1,1,2.85265975655049e-05,"RPS8","Inflammatory monocyte","up"
2.20270617866397e-11,0.290943314922252,0.998,1,4.141528157124e-07,"RPS23","Inflammatory monocyte","up"
6.42638945372291e-13,0.287877749920048,1,1,1.20828974508898e-08,"RPL13","Inflammatory monocyte","up"
1.23573484832067e-09,0.27996615456213,1,0.993,2.32342866181253e-05,"RPS7","Inflammatory monocyte","up"
6.58958282881059e-08,0.268656580983055,0.998,0.995,0.00123897336347297,"CD63","Inflammatory monocyte","up"
